pr_purchaserequisition,pr_itemnumber,pr_documenttype,pr_creationdate,pr_createdby_name,pr_approvalstatus,pr_approveddate,pr_processingstatus,pr_companycode,pr_companycodedesc,pr_plant,pr_plantdesc,pr_orderqty,pr_unitofmeasure,pr_closedindicator,pr_deletionindicator,pr_recordskipindicator,pr_lastchangedatetime,pr_silver_load_date,pr_silver_load_timestamp,purchaseorder,po_itemnumber,po_purchaserequisition,po_serialnumber,po_returnsitem,po_purchasingdoctype,po_purchasingdoctypedesc,po_purchasingdocdate,po_deletionindicator,po_purchasingorg,po_purchasingorgdesc,po_companycode,po_companycodedesc,po_purchasinggroup,po_purchasinggroupdesc,po_vendornumber,po_vendorname,po_vendoraccountgroup,po_vendoraccountgroupdesc,po_supplierclassification,po_countrykey,po_localorinternational,po_plant,po_plantdesc,po_storageloc,po_createdon,po_createdby_name,po_documentyear,po_accountassignmentcat,po_accountassignmentcatdesc,po_accntassignmentcatvaluedesc,po_version,po_processingstatuscode,po_processingstatus,po_postingdate,po_approvaldate,po_deliverydate,po_paymentdate,material,materialdesc,materialgroup,materialgroupdesc,materialtype,materialtypedesc,po_orderquantity,po_unitofmeasure,po_netamount,po_recordskipindicator,po_lastchangedatetime,po_silver_load_date,po_silver_load_timestamp,pr_to_po_ageing,pr_approval_ageing,po_approval_ageing,sla_breach_flag,pr_cycle_sla_breach_flag,po_cycle_sla_breach_flag,record_type,gold_load_date,gold_load_timestamp
2000129860,00010,ZNPR,2023-09-05,Christian PAT,Approved,2023-09-14,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,15,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500227254,00010,2000129860,23917,null,ZLPO,Local PO,2023-10-02,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-02,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-15,2023-10-08,2023-10-15,null,100000077190,POKER VIBRATOR 45 MM ( PETROL ),E031860,Concrete Vibrator,ZCON,Consumables,15,NO,5615.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z,13,8,5,YES,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000130460,00100,ZNPR,2023-09-09,Christian PAT,Approved,2023-09-14,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,PAA,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500230817,00100,2000130460,24578,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000074012,"HAND GLOVES, RUBBER, 200 G, BLACK",G131230,Gloves,ZCON,Consumables,30,PAA,124.95,null,null,2025-11-24,2025-11-24T19:24:13.818Z,24,5,2,YES,YES,NO,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000130460,00160,ZNPR,2023-09-09,Christian PAT,Approved,2023-09-14,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,5,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500230817,00160,2000130460,24584,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075598,"""CHISEL, NARROW FLAT, """"HILTI"""" TE-YP FM 50""",M031550,Small Tools,ZCON,Consumables,5,NO,93.1,null,null,2025-11-24,2025-11-24T19:24:13.818Z,24,5,2,YES,YES,NO,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00160,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00160,2000126351,24347,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000193,CLEAR TAPE 1,G121130,Stationery Expenses,NLAG,Non-Stock Materials,30,NO,48.51,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00370,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00370,2000126351,24367,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000153,"PEN HOLDER, ROUND MESH TYPE",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20,NO,53.9,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00450,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00450,2000126351,24375,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000191,TAPE DISPENSER,G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,NO,44.1,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00320,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00320,2000126351,24363,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000164,"PAPER CLIP, 33MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,5.88,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126263,00230,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-27,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229193,00230,2000126263,24311,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,100000077526,CLOREX (3.78 LTR/CAN),G111160,Kitchen & Pantry Consumables,ZCON,Consumables,16,NO,86.24,null,null,2025-11-24,2025-11-24T19:24:13.818Z,33,10,4,YES,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126335,00160,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-27,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,5,PAK,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229193,00160,2000126335,24304,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000046014,"GINGER, LEMON AND HONEY HARBAL TEA 20BAG",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,5,PAK,102.9,null,null,2025-11-24,2025-11-24T19:24:13.818Z,33,10,4,YES,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00550,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,3,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00550,2000126351,24385,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000653,"STAMP, ISSUE AND DATE",G121130,Stationery Expenses,NLAG,Non-Stock Materials,3,NO,72.77,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000137276,00150,ZNPR,2023-10-14,Christian PAT,Approved,2023-11-01,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,25,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500234397,00150,2000137276,25497,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000075835,"DRILL BIT, SDS PLUS, SIZE: 18MM X 200MM",M031500,Accessories & Consumables,ZCON,Consumables,25,NO,379.36,null,null,2025-11-24,2025-11-24T19:24:13.818Z,1,14,5,NO,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00050,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,2,PAK,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00050,2000126351,24336,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000012156,BALL PEN UNIBALL PEN GEL IMPACT 153,G121130,Stationery Expenses,NLAG,Non-Stock Materials,2,PAK,112.9,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00030,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,BOX,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00030,2000126351,24334,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000012150,"A4 SIZE, BOX FILE, (50 FILES/BOX)",G121130,Stationery Expenses,NLAG,Non-Stock Materials,5,BOX,661.5,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000140686,00010,ZNPR,2023-11-01,Christian PAT,Approved,2023-11-02,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,60,UNT,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500238333,00010,2000140686,26311,null,ZLPO,Local PO,2023-11-16,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020743,Emaar Yanbu Equipment,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-11-16,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-12-21,2023-11-20,2024-03-31,null,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,60,UNT,73500,null,null,2025-11-24,2025-11-24T19:24:13.818Z,11,2,3,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
4000044842,00020,ZSPR,2023-10-18,Christian PAT,Approved,2023-10-18,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,8,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4800042232,00020,4000044842,30421,null,ZSPO,Service PO,2023-10-19,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003887,Namariq Arabian Services Co. Ltd.,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-19,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-26,2023-10-26,2024-03-31,null,2000001515,SUPPLY OF FOOD,G121430,Food Expenses,SERV,Services,8,NO,161535.36,null,null,2025-11-24,2025-11-24T19:24:13.818Z,2,1,6,NO,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000137276,00100,ZNPR,2023-10-14,Christian PAT,Approved,2023-11-01,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,1,SET,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500234397,00100,2000137276,25492,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000076070,"HAND SAW, SIZE: 18""""",M031550,Small Tools,ZCON,Consumables,25,NO,428.31,null,null,2025-11-24,2025-11-24T19:24:13.818Z,1,14,5,NO,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00220,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,3,BOX,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00220,2000126351,24353,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000014,"ENVELOPE, A4 SIZE, WHITE, 250 PCS/BOX",G121130,Stationery Expenses,NLAG,Non-Stock Materials,3,BOX,176.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000130460,00140,ZNPR,2023-09-09,Christian PAT,Approved,2023-09-14,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,5,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500230817,00140,2000130460,24582,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075597,"""CHISEL, NARROW FLAT, """"HILTI"""" TE-YP FM 36""",M031550,Small Tools,ZCON,Consumables,5,NO,176.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z,24,5,2,YES,YES,NO,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000130460,00070,ZNPR,2023-09-09,Christian PAT,Approved,2023-09-14,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,100,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500230817,00070,2000130460,24575,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000076400,"PLIER, END NIPPER, 8""""",M031550,Small Tools,ZCON,Consumables,100,NO,3234,null,null,2025-11-24,2025-11-24T19:24:13.818Z,24,5,2,YES,YES,NO,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126335,00110,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-27,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,BOX,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229193,00110,2000126335,24299,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-10-15,2023-10-20,null,4000045976,NESCAFE DOLCE GUSTO ESPRESSO COFFEE CAPS,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,30,BOX,1146.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z,33,10,4,YES,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00360,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00360,2000126351,24366,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000159,"PAPER TRAY, 3-LAYER, METAL MESH",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20,NO,392,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126540,00040,ZNPR,2023-08-15,Christian PAT,Approved,2023-08-19,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,PAA,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500223373,00040,2000126540,23383,null,ZLPO,Local PO,2023-09-16,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019613,Yanbu Safety and Security,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-09-16,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-09-01,2023-09-18,2023-09-23,null,100000074038,"SAFETY SHOES, LABOUR, SIZE: 43",G131160,Safety Shoes,ZCON,Consumables,30,PAA,1146.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z,20,3,2,YES,YES,NO,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126263,00210,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-27,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229193,00210,2000126263,24309,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,100000077522,ALL PURPOSE CLOTH (3PC/SET),G111160,Kitchen & Pantry Consumables,ZCON,Consumables,2,SET,19.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z,33,10,4,YES,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000130460,00080,ZNPR,2023-09-09,Christian PAT,Approved,2023-09-14,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500230817,00080,2000130460,24576,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075805,"DRILL BIT, FLAT FOR WOOD, SIZE: 20 X 150",M031500,Accessories & Consumables,ZCON,Consumables,30,NO,352.8,null,null,2025-11-24,2025-11-24T19:24:13.818Z,24,5,2,YES,YES,NO,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126335,00080,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-27,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,2,EA,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229193,00080,2000126335,24296,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000026429,Nescafe coffee 3 in 1,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,2,EA,74.48,null,null,2025-11-24,2025-11-24T19:24:13.818Z,33,10,4,YES,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000137276,00140,ZNPR,2023-10-14,Christian PAT,Approved,2023-11-01,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,2,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500234397,00140,2000137276,25496,null,ZLPO,Local PO,2023-11-01,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000020481,Professional Trading Est.,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-11-01,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-11-15,2023-11-07,2023-11-09,null,100000075412,"""BINDING CLIP, STEEL, SIZE: 3/4"""" (1000 PC""",M031550,Small Tools,ZCON,Consumables,2,PAK,19.58,null,null,2025-11-24,2025-11-24T19:24:13.818Z,1,14,5,NO,YES,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
2000126351,00350,ZNPR,2023-08-14,Tobi Emmaunel,Approved,2023-08-15,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,NO,null,null,null,null,2025-11-24,2025-11-24T19:24:18.246Z,4500229324,00350,2000126351,24365,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000248,"PAPER KNIFE, MEDIUM, KANGARO MP-18",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,NO,34.3,null,null,2025-11-24,2025-11-24T19:24:13.818Z,41,2,8,YES,NO,YES,PR_PO_MATCHED,2025-11-24,2025-11-24T19:32:18.832Z
